id,Country,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,population
207,Australia|Victoria||,0,0,0,0,0,0,0,0,0,0,0,0,0,9073,18414,29835,38849,45537,48564,53514,61956,72806,109581,126175,148111,193338,317413,498229,630774,757033,886208,1038227,1201714,1397397,1614057,1835226,2033306,2204358,2372803,2564295,2824470,5926624
208,Australia|Western Australia||,0,0,0,0,0,0,0,0,0,0,0,0,0,4101,8520,12088,16232,20968,23492,26333,29657,34659,58409,67313,82670,102375,128575,158085,191117,232051,280151,340905,408162,483431,567340,652778,723398,802262,877518,947638,1017965,2474410
209,Aruba|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10166,11899,13814,19942,22559,24955,31121,47229,50748,52568,55425,57025,58012,59897,61756,62715,63596,65718,66575,67522,68656,69117,70050,72845,73841,74511,74895,106314
210,Azerbaijan|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356831,418812,448145,484197,541715,681719,764218,852593,900031,935004,964462,1039823,1209743,1447687,1633039,1776537,1909821,2117301,2257759,2374294,2457233,2644830,2876480,3102902,3357117,3636195,3928797,10023318
211,Bosnia and Herzegovina|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,12000,24552,24552,24552,35464,44813,44813,65354,65354,155471,155471,163789,163789,235393,235393,286057,327698,360928,360928,360928,426082,426082,426082,508008,3301000
212,Barbados|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18020,32717,43867,54928,60553,61427,62267,66347,69686,71494,72606,73427,74322,76546,80245,85672,90675,94063,95444,96392,97818,102267,105881,287025
213,Bangladesh|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383717,1366609,2326866,2936241,3496186,3700083,3966674,4156170,4211257,4239539,4263734,4274400,4281503,4284312,4284959,4290158,4338165,4519703,5351022,6322696,7410480,8565210,13632399,14684688,16123538,17122833,163046161
235,Belgium|||,0,1,13,183,1073,26535,121591,235375,303309,340317,372763,418932,474909,541601,609274,668058,760592,788348,873640,1110831,1396886,1697624,2088248,2490524,3023862,3356590,3653830,3949982,4635323,5264165,5944716,6578664,7039220,7343616,7542449,7738674,7854374,7911015,7958178,8006770,8046645,11455519
236,Belgium|Brussels||,0,0,1,8,82,3790,10493,14241,17721,20771,22914,25961,29634,34835,40924,47286,52919,61245,72362,92036,113693,143311,192744,228653,262772,289334,311042,343329,385076,421679,467297,503487,526828,542365,554771,566243,573998,579508,585163,592485,598706,1215290
247,Burkina Faso|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13273,102268,102268,168141,168141,20321378
248,Bulgaria|||,0,0,0,0,4610,13084,17392,20698,26973,37379,50056,58417,71224,88214,100877,113253,128538,163966,216195,291996,414729,501053,552185,624140,698734,748826,786336,820975,848792,874080,965567,1001143,1037146,1073188,1113213,1156729,1199588,1236422,1276139,1309135,1337228,7000039
249,Bahrain|||,0,0,0,0,0,0,0,0,0,0,201442,214181,235872,248077,286964,391300,474844,520745,547063,578786,634236,699308,782374,823489,864930,899514,975169,1000567,1021658,1032792,1044087,1057053,1064697,1071350,1077833,1086651,1092728,1097982,1105321,1111146,1122149,1641172
251,Benin|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,418,418,4790,4790,4790,9920,9920,12293,14509,14509,21405,21405,21405,21405,21405,21405,21405,21405,21405,11801151
252,Bermuda|||,0,0,0,0,0,0,1591,1600,1600,7046,8645,10332,11674,15371,17361,19980,19980,22243,25216,25216,29028,31251,32726,34450,34987,35662,35662,35662,35662,40545,40817,40997,41059,41223,41592,41922,42287,42537,42645,42821,43025,63918
253,Brunei|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,3219,4847,8713,11120,11306,11497,11967,13039,15562,17317,19195,23337,29170,41417,52186,65904,89074,111340,142190,157865,178420,196624,433285
254,Bolivia|||,0,0,0,0,0,0,0,0,0,7702,9785,9951,19502,88718,117078,141665,166091,191024,0,264656,284582,300370,347265,375298,524899,565938,631864,738540,587737,929229,1263637,1644738,1806431,2046562,2275700,2652059,2850863,2969114,3042201,3258388,2487482,11513100
255,Bolivia|Beni||,0,0,0,0,0,0,0,0,0,237,486,511,645,4185,5242,6045,6678,7211,9899,10375,10375,16647,17454,18147,18976,19942,21661,26645,29170,34370,34370,34370,43766,46877,46877,63854,73239,77096,77096,77096,89148,421196
256,Bolivia|Cochabamba||,0,0,0,0,0,0,0,0,0,1320,1664,1664,1664,15530,21083,25880,36943,42601,51043,52076,52076,55795,64258,64793,101287,116642,132342,147380,155139,179066,179066,179066,329692,391722,391722,500097,519602,535033,535033,535033,477506,1930143
257,Bolivia|Chuquisaca||,0,0,0,0,0,0,0,0,0,524,823,869,1973,8708,10282,12018,13307,13732,15797,16211,16211,20511,22777,24199,29240,34743,39179,47278,48490,56222,56222,56222,91463,110558,110558,152897,170757,174737,174737,174737,162071,581347
258,Bolivia|La Paz||,0,0,0,0,0,0,0,0,0,1918,1918,1918,3425,20565,27791,34536,38513,43388,52018,53760,53760,70743,87363,90266,123757,143310,162017,190542,195252,221004,221004,221004,448236,494735,494735,618383,679491,697235,697235,697235,581773,2719344
259,Bolivia|Pando||,0,0,0,0,0,0,0,0,0,515,523,532,532,1294,1711,2146,2552,2758,2969,3009,3009,4267,4673,4967,5716,6649,7523,9511,10856,15961,15961,15961,23136,24405,24405,28129,30952,31263,31263,31263,33779,110436
260,Bolivia|Oruro||,0,0,0,0,0,0,0,0,0,487,700,700,3574,5871,6762,7380,8242,8974,12465,13291,13291,15843,18116,18495,24432,27242,32994,42012,44192,51649,51649,51649,77128,93507,93507,132098,144470,146926,146926,146926,137556,494587
261,Bolivia|Potosí||,0,0,0,0,0,0,0,0,0,365,721,788,819,4174,5359,6578,7844,9230,13700,14281,14281,20167,21111,21702,22527,24936,29142,34171,35691,41682,41682,41682,73367,84771,84771,148858,172389,180539,180539,180539,137649,823517
262,Bolivia|Santa Cruz||,0,0,0,0,0,0,0,0,0,1664,2147,2159,5763,22480,31167,36293,40342,51022,62131,63967,63967,78977,91466,92694,125947,141688,168076,194235,20265,268588,268588,268588,595659,655988,655988,826621,869232,883873,883873,883873,677856,2655084
263,Bolivia|Tarija||,0,0,0,0,0,0,0,0,0,672,803,810,1107,5911,7681,10789,11670,12108,13527,13899,13899,17420,19431,20818,25552,29719,38930,46766,48682,60687,60687,60687,123984,143999,143999,181122,190731,195782,195782,195782,190144,482196
264,Caribbean Netherlands|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,16736,16736,16736,16736,16736,25019
265,Brazil|||,0,0,0,0,0,0,25688,217869,1171276,1923197,2720738,3568455,4161881,4702964,5400335,7056000,9606862,12585256,15871209,17746066,19182566,20804283,22189773,23126008,23848938,24470884,25470727,26584662,28077879,30228936,33528575,37306009,41113309,45175567,50572277,56023960,62310521,68658253,75767804,82378440,88909253,211049527
266,Brazil|Acre||,0,0,0,0,0,0,0,157,1969,3739,4957,6114,10152,11583,13144,16584,21448,23841,31967,38837,43587,48915,54277,58230,63688,66349,72120,85545,93568,102329,110388,122575,134881,155226,173991,189822,207905,220749,239094,259061,272703,881935
289,Brazil|Alagoas||,0,0,0,0,0,0,0,2822,4456,7403,36400,41872,49006,56003,66306,95520,141303,184109,201787,226803,245239,264393,278445,287784,298424,324658,348035,369077,393187,414844,439631,479697,534472,603943,673401,747430,820941,881599,950476,1037440,1108428,3375823
393,Brazil|Amazonas||,0,0,0,0,0,0,0,6439,21758,46894,79536,100720,114522,124411,133157,154994,196286,229412,287048,336389,385186,425420,458543,480038,498177,525132,536069,551105,570124,591869,614931,647543,691307,737575,791443,897347,985726,1051943,1261610,1384471,1482696,4063614
457,Brazil|Amapá||,0,0,0,0,0,0,0,296,1351,2929,3295,3529,14428,16015,16634,21050,25939,32575,38349,41193,45846,52654,58428,59376,61444,62909,65667,68833,73787,78840,83293,86330,92544,100389,107911,121764,137350,150697,167258,185888,197263,797722
474,Brazil|Bahia||,0,0,0,0,0,0,0,0,49428,98706,164554,261256,291253,307581,332610,439319,622677,871954,1110381,1254237,1352379,1445489,1521533,1565979,1607653,1700360,1798012,1890327,1971754,2102286,2333683,2559626,2821322,3077244,3336314,3601063,3909417,4237367,4607212,5002740,5380724,15344447
893,Brazil|Ceará||,0,0,0,0,0,0,0,894,44477,85855,114184,161847,189374,206634,227594,290793,397376,540948,700381,758421,859367,942322,980657,1091575,1092163,1091058,1073945,1129400,1170049,1258408,1362816,1460238,1608790,1751767,1930010,2107821,2373962,2633949,2938680,3253944,3644403,9020460
1079,Brazil|Distrito Federal||,0,0,0,0,0,0,0,9895,19525,43226,57947,65765,69002,75871,81403,100248,140433,214412,252356,278939,291624,302862,318533,328667,327210,329878,334417,344516,362550,396076,455491,538876,589143,636777,693478,762558,841284,964511,1037170,1118314,1215181,3039444
1082,Brazil|Espirito Santo||,0,0,0,0,0,0,0,65,4329,21637,34398,54296,67769,82940,94062,114474,148226,210595,251446,270207,292084,366983,416601,444565,461023,477770,507921,571635,608219,630047,689148,763666,834044,942410,1038062,1184446,1321661,1422349,1527649,1637472,1741593,3885049
1161,Brazil|Goiás||,0,0,0,0,0,0,0,1729,19072,44094,59012,79853,104584,120055,129184,173064,236027,303277,467161,528479,573755,617071,644756,656567,672741,685802,703210,764139,836196,836584,921711,1044528,1154762,1271323,1377317,1588261,1805204,1964802,2195132,2382979,2568925,6778772
1409,Brazil|Maranhão||,0,0,0,0,0,0,0,7682,22164,49118,63324,76399,88064,104211,119589,152396,220828,305022,404407,449546,472911,497018,527589,544360,562625,578670,613630,648353,695229,775318,865135,939979,1051993,1138931,1247296,1383693,1564024,1745305,1973585,2192412,2330699,7000229
1628,Brazil|Minas Gerais||,0,0,0,0,0,0,23040,79374,177817,238155,306981,367143,407394,454441,560090,666437,911733,1175309,1549072,1866488,2008420,2156548,2327424,2382765,2531714,2614777,2665024,2705146,2783111,2881326,3148456,3520481,3957275,4390188,4709589,5161294,5525797,6061871,6727898,7387098,8008091,21119536
2481,Brazil|Mato Grosso do Sul||,0,0,0,0,0,0,0,23336,36739,48507,59734,76577,80728,91033,98727,141993,174681,205262,215721,230715,274136,334763,358702,376296,388825,396352,451032,494792,552417,591386,647839,702318,740419,824933,910189,996851,1086170,1154486,1255901,1345208,1416744,2713147
2561,Brazil|Mato Grosso||,0,0,0,0,0,0,0,10838,23603,31706,41571,50270,56775,61982,67647,82071,110420,148496,189778,216227,241258,269328,280973,289235,304511,302433,322034,329650,346499,375023,416943,475720,522665,566355,634734,705795,793680,894363,994339,1091813,1185055,3344544
2704,Brazil|Pará||,0,0,0,0,0,0,0,4833,15693,48627,67805,76923,88982,104249,142523,210715,348518,457613,531369,589766,639930,700222,738920,770241,792678,812557,1059349,1155177,1292516,1293554,1376955,1401722,1592419,1655081,1938624,2085284,2348976,2577863,2589821,2603873,2721128,8366628
2850,Brazil|Paraíba||,0,0,0,0,0,0,0,3178,14941,34697,50227,60315,70372,83721,98886,143010,193020,251046,309009,365656,386051,408093,431700,448471,463566,490873,508951,518702,541672,568648,600086,665011,724125,779569,824919,896676,977901,1095761,1209317,1309498,1391916,4025558
3074,Brazil|Pernambuco||,0,0,0,0,0,0,2648,31462,70894,108969,137129,163867,185744,215593,246844,315179,410094,534743,666439,729936,798682,865625,924311,945710,995998,1025349,1060136,1087413,1132223,1233336,1362846,1475072,1684368,1828097,2067770,2256700,2466232,2653700,2924464,3201096,3514354,9473266
3260,Brazil|Piauí||,0,0,0,0,0,0,0,323,4763,20345,25493,37090,43982,48298,52981,72735,104171,156856,212854,237983,260418,271846,284293,291904,304779,315076,336333,352395,376665,410985,445388,512017,547918,604895,630887,702429,769101,869975,921496,973591,1046708,3219257
3485,Brazil|Paraná||,0,0,0,0,0,0,0,0,53553,98438,118545,154134,192953,209949,245035,325604,426758,702916,999646,1051923,1099105,1131320,1143313,1245320,1279632,1283168,1330345,1341401,1400954,1544761,1729876,2016938,2204864,2366324,2581486,2957801,3384884,3738613,4192297,4646518,5090748,11320892
3886,Brazil|Rio de Janeiro||,0,0,0,0,0,0,0,0,80876,127735,169223,232902,294431,331700,374909,459444,529649,643322,959797,1117998,1315967,1562493,1708817,1779237,1862267,1937391,2045043,2124541,2297352,2541282,2802492,3151763,3380000,3652275,4118434,4511421,4992402,5425593,5937191,6479459,6946293,16718956
3981,Brazil|Rio Grande do Norte||,0,0,0,0,0,0,0,5205,19594,34211,39404,49249,56081,64531,73053,95689,122773,181596,240465,266712,292487,330650,358616,375195,386928,396720,405092,435446,436721,456583,493091,542751,597046,659381,730048,814793,944526,1082621,1215246,1316786,1400149,3507003
4149,Brazil|Rondônia||,0,0,0,0,0,0,0,0,2906,7292,12397,17288,24326,31349,34107,55746,46896,56791,81126,98948,109722,121620,130023,132505,139785,145301,153992,165905,182304,175356,196193,222927,248342,274825,315069,354033,403983,449368,487636,525844,593471,1590011
4202,Brazil|Roraima||,0,0,0,0,0,0,0,0,4622,9121,11047,13468,15490,17902,19497,21700,28842,36327,44627,49511,51378,52437,53095,60997,63034,63817,64583,65403,66404,67510,68748,70050,72029,73719,76091,82844,89521,97471,110414,127778,140953,1805788
4218,Brazil|Rio Grande do Sul||,0,0,0,0,0,0,0,6424,39814,104439,133624,205012,272079,293308,311043,387498,543851,666273,952425,1031033,1127703,1309972,1492139,1563995,1625075,1685360,1793358,1887765,2005955,2275510,2532680,2763761,2949482,3139742,3372313,3698963,4069187,4373111,4729563,5040379,5451523,11322895
4717,Brazil|Santa Catarina||,0,0,0,0,0,0,0,11132,41949,55768,68929,91384,107050,130324,155482,206969,322032,473110,586750,649347,685309,709597,720472,748887,762426,773252,790060,837402,952128,945423,1081051,1274970,1378515,1522433,1699707,1863891,2064536,2251568,2431494,2612523,2835059,7001161
5013,Brazil|Sergipe||,0,0,0,0,0,0,0,11784,18378,24623,28353,31944,34748,41819,51191,64504,102373,134221,144046,156517,173677,185353,193335,198698,210694,229085,220590,247676,283209,267426,300801,332586,359403,395962,439177,478997,538935,606539,724995,816791,880055,2288116
5089,Brazil|São Paulo||,0,0,0,0,0,0,0,1,375567,518555,818805,1070510,1204607,1383636,1618786,2207636,3032479,3789035,4349009,4794210,5038281,5307480,5657856,5867504,5954756,6016872,6069426,6264657,6497918,7247629,8267915,9335073,10417237,11774352,13884671,15561493,17537704,19677317,22001662,23986504,25847817,45094866
5738,Brazil|Tocantins||,0,0,0,0,0,0,0,0,1038,8408,13864,18728,27985,33825,35851,40628,48029,56195,93793,110045,118064,123809,126422,131907,137122,139915,142353,148261,155168,166597,180988,199791,223944,251851,269346,310490,349512,374762,416204,458960,496574,1550194
5878,Bahamas|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,8659,13749,17827,25047,32945,36261,37689,39366,43943,46793,46793,47580,55291,57593,59002,65915,65915,70128,88265,389482
5879,Bhutan|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,2630,431754,473483,474047,474547,475423,475423,478053,478897,494279,496481,496481,763092
5881,Botswana|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48510,84280,100125,111164,116147,121518,127362,132466,161522,161522,181922,207695,218418,221940,226606,234777,2303697
5882,Belarus|||,0,0,0,0,0,0,0,0,0,0,0,10000,10000,26100,26100,26100,26100,84500,84500,150000,150000,272302,279683,313938,372099,372099,372099,372099,372099,753276,860453,980867,980867,1188636,1271335,1336553,1392817,1455251,1512121,1568483,1568483,9466856
5883,Belize|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10429,11173,12270,16116,21256,26017,33024,37473,42300,46596,51220,55143,60660,64901,64901,75094,80879,95523,115175,127508,390353
5884,Canada|||,0,0,2942,21458,56441,111890,176584,301732,417478,525025,565719,595333,629956,666633,704403,797265,913214,1018288,1128778,1248931,1410963,1653627,2013519,2842203,4594453,7084165,9970084,13216420,16302895,18756816,20827849,22362208,23324700,24104572,24767249,25282042,25698271,26036058,26380463,26773018,27110609,37589262
5885,Canada|Alberta||,0,0,724,4075,9469,15994,21679,50682,66188,87407,90618,91537,93025,96131,111986,164356,232325,270640,293722,309929,320274,320916,379920,519870,753168,1075053,1292072,1776325,1984720,2244169,2385526,2469872,2516133,2553209,2586927,2621121,2654121,2676327,2738846,2777622,2777622,4067175
5886,Canada|British Columbia||,0,0,35,47,3360,4592,12128,22634,55218,84022,87059,87180,87280,87439,87607,87819,88238,89169,91895,106276,130430,147620,180584,315661,613871,898537,1319651,1672835,2070975,2441919,2835304,3095931,3249353,3383552,3463367,3531323,3581541,3621544,3668426,3719131,3719131,4841078
5887,Canada|Manitoba||,0,0,880,2144,3396,8503,13643,20406,25197,28976,30362,33131,43408,54940,61511,68515,69767,71415,73209,75761,80883,86795,105636,146346,200869,285105,435269,583472,676457,734336,785865,849694,868593,886001,899858,914349,929823,940002,950033,959560,959560,1343371
5888,Canada|New Brunswick||,0,0,0,2565,2841,4465,5413,7498,11027,12132,12142,12155,12164,12195,12278,15777,18847,24169,27224,30240,33394,36862,40844,47068,76370,129718,199772,274352,347003,401180,444564,469490,482813,494537,503812,519688,520675,533999,540317,549639,549639,760868
5889,Canada|Newfoundland and Labrador||,0,0,853,1734,1737,2762,4068,5449,6112,8212,9136,9242,9561,9647,9663,9674,9674,9696,9665,9673,9881,10459,11446,17355,25870,46728,79374,108647,154100,194224,234600,268363,298445,324030,348969,362859,371370,375906,382338,387043,387043,528430
5890,Canada|Nova Scotia||,0,0,1076,2207,2708,2729,5133,8039,8225,12618,14433,16113,20100,24294,29531,31119,32482,34815,36599,37699,39205,41453,43461,44544,50863,82726,168241,276930,393450,485212,556502,617379,649491,661688,673955,687598,695171,704444,713839,721789,721789,957600
5891,Canada|Northwest Territories||,0,0,0,0,0,118,299,579,1934,4558,11149,12387,13281,13931,14469,16469,19269,20941,21672,22499,22956,23336,23905,21352,22537,23279,23757,24190,24603,25073,25515,25886,26167,26572,26877,27186,27365,27612,27931,28175,28175,44718
5892,Canada|Nunavut||,0,0,0,0,0,0,286,2134,4107,5081,5458,6038,6465,6857,8336,9463,10932,12180,12528,12877,13302,14109,14943,15045,15380,15746,16102,16467,17200,18705,19252,19724,20008,20277,20556,20799,20964,21124,21298,21574,21574,38243
5893,Canada|Ontario||,0,0,0,10857,31441,68849,101744,174643,235053,261923,271832,285667,298415,309157,321818,332966,345786,360337,375308,392994,429868,532103,689636,1033695,1799775,2877663,4169080,5556575,6859065,7847927,8572101,9037576,9320603,9565127,9756368,9913501,10032786,10172209,10301653,10464086,10464086,14279196
5894,Canada|Prince Edward Island||,0,0,0,1387,1884,2565,3513,4893,5156,5212,5507,5596,5615,6399,7607,8756,9567,10279,10638,10936,11754,12299,13430,14397,17283,20041,28326,37006,48255,58635,69574,80166,90716,100588,108906,113163,115724,117661,119513,121039,121039,152784
5895,Canada|Quebec||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15817,30233,51730,104371,174917,354465,446951,558172,713542,1060064,1563676,2160492,2802878,3460944,4033393,4595584,5016232,5304516,5553171,5790107,5961147,6093091,6193860,6286039,6348314,6348314,8484965
5896,Canada|Saskatchewan||,0,0,953,1732,2458,3072,5394,9545,15960,23456,27372,28356,30595,36292,39158,41492,42878,43551,44514,46380,48757,58130,83160,137017,210148,287032,402634,489780,557834,595765,625595,647935,660190,669963,678982,687214,695204,701956,711356,722602,722602,1168057
5897,Canada|Yukon||,0,0,0,0,0,0,479,867,1090,4802,8593,10362,10475,10760,12136,16776,20099,21527,22334,22817,23236,23714,24137,24504,24986,25646,26579,27300,28110,28684,29169,29473,29843,30083,30313,30555,30723,30880,31044,31106,31106,38669
5899,Democratic Republic of the Congo|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513,2513,4260,4260,4897,11156,18047,25452,25452,33718,36255,86790567
5910,Central African Republic|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9901,9901,4745185
5911,Republic of the Congo|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66027,66027,95043,101628,105475,105475,110621,111966,114344,116041,5380508
5912,Switzerland|||,0,8,34,304,3836,15161,46267,101402,172810,261534,337404,398827,470912,538801,603774,689772,774107,882613,988968,1123846,1311652,1570701,1840866,2148720,2451057,2762014,3066370,3396129,3727088,4018968,4244609,4368880,4454465,4529451,4604558,4678161,4738906,4809978,4896467,4990874,5089235,8544527
5913,Switzerland|Aargau||,0,2,6,20,185,958,3537,6090,11370,17896,23851,28534,33690,42108,48464,57359,63779,72005,81753,93880,108276,129703,147087,173104,192464,210301,234065,260467,291611,315951,330613,340422,347488,353673,358967,365053,370604,376618,384093,393059,402716,678207
5914,Switzerland|Appenzell Innerrhoden||,0,0,0,0,0,49,332,507,859,920,943,1052,1079,1163,1249,1282,1311,1512,2097,2399,2512,2974,3459,3851,4274,4608,5272,6017,6350,6506,6609,6685,6765,6851,6905,7016,7130,7246,7410,7606,7840,16145
