"SUMLEV","REGION","DIVISION","STATE","NAME","SEX","AGE","POPEST2010_CIV","POPEST2011_CIV","POPEST2012_CIV","POPEST2013_CIV","POPEST2014_CIV","POPEST2015_CIV","POPEST2016_CIV","POPEST2017_CIV","POPEST2018_CIV","POPEST2019_CIV","POPEST2020_CIV","POPEST2021_CIV","POPEST2022_CIV"
40,2,4,29,"Missouri",1,82,9497,9453,9686,9718,9835,9928,9772,10289,10414,10373,10496,10487,10551
40,2,4,29,"Missouri",1,83,8901,8808,8775,8989,9024,9126,9212,9071,9532,9704,9267,9525,9588
40,2,4,29,"Missouri",1,84,7683,8007,7958,7925,8148,8118,8317,8371,8204,8671,8413,8173,8477
40,2,4,29,"Missouri",1,85,36218,37571,39193,40485,41790,42809,43847,44907,45765,46621,43764,43532,43495
40,2,4,29,"Missouri",1,999,2920215,2929242,2937916,2946987,2957359,2968278,2976739,2986016,2991245,2996895,3029954,3039010,3043807
40,2,4,29,"Missouri",2,0,36904,36870,36640,36491,36777,36529,36360,35764,35748,35478,34319,33207,33490
40,2,4,29,"Missouri",2,1,37264,36655,36776,36540,36530,36840,36657,36490,35872,35803,34692,34476,33241
40,2,4,29,"Missouri",2,2,38676,37259,36734,36704,36579,36593,36930,36858,36542,35960,35238,34887,34650
40,2,4,29,"Missouri",2,3,38871,38542,37196,36671,36639,36555,36630,37047,36917,36670,35514,35436,35033
40,2,4,29,"Missouri",2,4,38614,38754,38646,37061,36715,36697,36568,36613,37075,36917,36354,35691,35551
40,2,4,29,"Missouri",2,5,38269,38554,38589,38599,37035,36691,36675,36614,36653,37164,36620,36473,35837
40,2,4,29,"Missouri",2,6,38251,38322,38603,38634,38596,37090,36760,36770,36748,36730,36615,36794,36666
40,2,4,29,"Missouri",2,7,37721,38240,38168,38486,38620,38551,37138,36948,36873,36812,36406,36778,37086
40,2,4,29,"Missouri",2,8,37545,37738,38132,38184,38482,38679,38579,37193,36973,36921,36397,36523,36881
40,2,4,29,"Missouri",2,9,38915,37543,37727,38154,38156,38489,38700,38639,37241,37123,36545,36426,36703
40,2,4,29,"Missouri",2,10,39226,38890,37441,37677,38092,38170,38475,38785,38741,37351,37297,36622,36659
40,2,4,29,"Missouri",2,11,38538,39222,38795,37396,37612,38022,38186,38387,38793,38762,38360,37453,36832
40,2,4,29,"Missouri",2,12,38761,38532,39231,38832,37463,37637,38066,38162,38386,38876,39965,38518,37657
40,2,4,29,"Missouri",2,13,38562,38716,38447,39094,38734,37414,37683,38112,38204,38539,39928,40171,38749
40,2,4,29,"Missouri",2,14,38788,38558,38695,38582,39160,38765,37495,37786,38196,38279,39337,40029,40344
40,2,4,29,"Missouri",2,15,39187,38683,38493,38564,38587,39147,38799,37513,37833,38295,38854,39468,40099
40,2,4,29,"Missouri",2,16,40139,39220,38748,38492,38539,38728,39224,38891,37621,37923,39002,38967,39581
40,2,4,29,"Missouri",2,17,40765,40110,39123,38558,38422,38619,38719,39199,38845,37648,38414,38987,39031
40,2,4,29,"Missouri",2,18,41722,39327,38635,37479,36974,36915,36892,36893,37130,36652,37856,36897,36922
40,2,4,29,"Missouri",2,19,43616,43238,41020,40130,39243,38785,38450,38360,38386,38898,42243,40202,38061
40,2,4,29,"Missouri",2,20,43094,44082,43744,41344,40752,39983,39460,39221,39127,39299,42404,43477,40560
40,2,4,29,"Missouri",2,21,41468,43242,44294,43904,41516,41012,40158,39657,39450,39457,40813,42653,43381
40,2,4,29,"Missouri",2,22,40503,41807,43607,44493,44285,41985,41302,40714,40100,39911,40049,41306,43047
40,2,4,29,"Missouri",2,23,39906,39693,41209,42898,43728,43681,41130,40671,39899,39526,38896,39763,40687
40,2,4,29,"Missouri",2,24,40379,39722,39640,41240,42641,43792,43322,41233,40512,39745,38576,38907,39556
40,2,4,29,"Missouri",2,25,40566,40337,39582,39459,40945,42524,43384,43239,40994,40253,38708,38515,38753
40,2,4,29,"Missouri",2,26,39406,40380,39913,39285,39295,40614,42196,43315,42972,40709,39150,38592,38204
40,2,4,29,"Missouri",2,27,40505,39324,40276,39894,39268,39322,40670,42331,43198,42958,40007,39237,38577
40,2,4,29,"Missouri",2,28,40412,40625,39286,40358,39839,39282,39378,40880,42311,43345,41604,40139,39256
40,2,4,29,"Missouri",2,29,40321,40483,40493,39206,40355,39952,39233,39498,40875,42345,41992,41711,40095
40,2,4,29,"Missouri",2,30,40771,40152,40256,40445,39144,40277,39941,39370,39488,40879,41582,42193,41726
40,2,4,29,"Missouri",2,31,37727,40640,40240,40210,40342,39089,40226,40013,39259,39527,40256,41657,42225
40,2,4,29,"Missouri",2,32,36934,37657,40590,40235,40165,40251,39081,40182,39936,39172,39412,40325,41848
40,2,4,29,"Missouri",2,33,36501,36889,37549,40600,40136,40138,40186,39145,40308,39865,39127,39556,40355
40,2,4,29,"Missouri",2,34,34945,36384,36711,37508,40565,40061,40075,40281,39267,40473,39641,39293,39603
40,2,4,29,"Missouri",2,35,35958,34947,36294,36600,37327,40405,39975,40082,40251,39249,39927,39669,39372
40,2,4,29,"Missouri",2,36,34433,35850,34781,36150,36395,37251,40313,39783,39965,40223,39112,39942,39762
40,2,4,29,"Missouri",2,37,35482,34461,35784,34696,36183,36454,37176,40313,39759,39839,40015,39132,40071
40,2,4,29,"Missouri",2,38,37713,35520,34540,35792,34675,36103,36502,37202,40361,39795,39911,40062,39116
40,2,4,29,"Missouri",2,39,39955,37572,35338,34416,35689,34545,35958,36473,37104,40231,39560,40008,40032
40,2,4,29,"Missouri",2,40,39969,39877,37425,35317,34333,35591,34482,36031,36407,37219,39292,39570,39967
40,2,4,29,"Missouri",2,41,37605,39919,39828,37374,35228,34278,35523,34488,35973,36353,37428,39394,39726
40,2,4,29,"Missouri",2,42,37002,37421,39750,39680,37212,35049,34153,35410,34416,35816,36277,37405,39484
40,2,4,29,"Missouri",2,43,38033,36936,37287,39630,39727,37159,34988,34165,35451,34396,35791,36438,37538
40,2,4,29,"Missouri",2,44,38884,37861,36792,37183,39549,39647,37040,34959,34052,35403,34189,35781,36525
40,2,4,29,"Missouri",2,45,42095,38753,37782,36778,37192,39476,39559,36945,34981,34007,34636,34293,35812
40,2,4,29,"Missouri",2,46,43798,41853,38429,37582,36617,37068,39335,39412,36839,34827,33768,34556,34235
40,2,4,29,"Missouri",2,47,44711,43727,41777,38301,37540,36518,37050,39308,39354,36788,34488,33850,34583
40,2,4,29,"Missouri",2,48,45687,44575,43580,41643,38229,37407,36421,36960,39167,39190,36530,34478,33855
40,2,4,29,"Missouri",2,49,46769,45454,44302,43380,41499,38040,37180,36260,36790,39049,38920,36417,34331
40,2,4,29,"Missouri",2,50,46586,46489,45231,44152,43217,41272,37863,37021,36178,36645,37983,38787,36297
40,2,4,29,"Missouri",2,51,45293,46468,46357,45110,43968,43026,41261,37826,36922,36069,36459,37955,38686
40,2,4,29,"Missouri",2,52,45323,45021,46237,46191,44910,43773,42830,41041,37663,36804,35758,36332,37973
40,2,4,29,"Missouri",2,53,45474,45051,44792,46059,46006,44713,43631,42578,40889,37532,36594,35613,36211
40,2,4,29,"Missouri",2,54,43582,45207,44796,44572,45746,45719,44488,43385,42375,40703,37402,36458,35490
40,2,4,29,"Missouri",2,55,43039,43289,44981,44543,44318,45542,45433,44306,43153,42265,39840,37324,36230
40,2,4,29,"Missouri",2,56,41933,42823,43078,44780,44361,44106,45345,45173,44140,42938,41641,39753,37208
40,2,4,29,"Missouri",2,57,40257,41608,42553,42865,44504,44117,43701,45152,44947,43940,42519,41458,39538
40,2,4,29,"Missouri",2,58,39227,39952,41321,42151,42582,44172,43834,43437,44917,44721,43600,42314,41171
40,2,4,29,"Missouri",2,59,38349,38974,39710,41047,41952,42290,43890,43536,43184,44702,44039,43313,41997
40,2,4,29,"Missouri",2,60,37085,38125,38734,39425,40728,41658,41999,43617,43274,42850,43027,43799,42944
40,2,4,29,"Missouri",2,61,36460,36777,37823,38453,39025,40334,41325,41662,43317,42952,42250,42738,43523
40,2,4,29,"Missouri",2,62,35878,36120,36520,37466,38076,38730,39989,41091,41297,43003,42174,41950,42344
40,2,4,29,"Missouri",2,63,38084,35526,35787,36303,37138,37618,38303,39641,40695,40996,41871,41832,41597
40,2,4,29,"Missouri",2,64,28049,37751,35214,35380,35925,36748,37275,37956,39274,40265,39914,41473,41353
40,2,4,29,"Missouri",2,65,28166,27588,37285,34836,34874,35460,36307,36848,37520,38739,38731,39461,40944
40,2,4,29,"Missouri",2,66,28326,27784,27273,36796,34373,34420,35074,35871,36386,37088,37601,38160,38916
40,2,4,29,"Missouri",2,67,29376,27908,27434,26939,36311,33879,33895,34623,35481,35956,36171,37127,37743
40,2,4,29,"Missouri",2,68,26096,28906,27419,26983,26513,35757,33347,33362,34079,34973,35106,35588,36491
40,2,4,29,"Missouri",2,69,24312,25574,28409,26913,26524,26057,35137,32779,32794,33576,33646,34465,34962
40,2,4,29,"Missouri",2,70,22956,23842,25105,27953,26452,26013,25591,34635,32215,32240,31837,33008,33885
40,2,4,29,"Missouri",2,71,22027,22536,23421,24609,27410,25940,25527,25118,33998,31692,30997,31254,32403
40,2,4,29,"Missouri",2,72,21134,21500,22010,22867,24070,26716,25297,24919,24547,33302,30309,30305,30602
40,2,4,29,"Missouri",2,73,19779,20711,21087,21567,22403,23528,26170,24779,24438,24070,32198,29577,29676
40,2,4,29,"Missouri",2,74,19303,19196,20191,20486,21011,21787,22864,25460,24149,23808,22659,31294,28845
40,2,4,29,"Missouri",2,75,19123,18725,18772,19661,20000,20457,21250,22306,24822,23533,22089,22039,30481
40,2,4,29,"Missouri",2,76,17772,18547,18210,18224,19109,19437,19857,20627,21706,24187,21953,21371,21379
40,2,4,29,"Missouri",2,77,17434,17196,17963,17626,17611,18503,18860,19235,20000,21095,22576,21265,20727
40,2,4,29,"Missouri",2,78,16902,16764,16562,17237,17004,16921,17806,18134,18516,19309,19473,21690,20441
40,2,4,29,"Missouri",2,79,16387,16302,16163,15974,16627,16345,16351,17167,17519,17919,17815,18739,20835
40,2,4,29,"Missouri",2,80,15938,15637,15583,15467,15320,15866,15663,15637,16455,16848,16402,16940,17876
40,2,4,29,"Missouri",2,81,14958,15246,14964,14909,14759,14560,15183,14980,14974,15752,15481,15588,16157
40,2,4,29,"Missouri",2,82,14419,14142,14429,14166,14164,13997,13806,14321,14265,14258,14527,14530,14665
40,2,4,29,"Missouri",2,83,13714,13597,13316,13599,13333,13323,13264,13042,13457,13466,13081,13543,13594
40,2,4,29,"Missouri",2,84,12619,12906,12773,12547,12818,12554,12571,12498,12333,12718,12337,12256,12774
40,2,4,29,"Missouri",2,85,78373,79523,81163,82239,83484,84392,85389,86163,86604,87102,85280,84079,83417
40,2,4,29,"Missouri",2,999,3055599,3062427,3069584,3076024,3083952,3091600,3098759,3108491,3115826,3124666,3107357,3115702,3120730
40,4,8,30,"Montana",0,0,12183,12021,12061,12267,12433,12611,12522,12151,11705,11352,11284,10862,11201
40,4,8,30,"Montana",0,1,12345,12127,12036,12190,12291,12522,12720,12670,12136,11655,11302,11404,11036
40,4,8,30,"Montana",0,2,12576,12362,12222,12164,12300,12389,12565,12849,12703,12247,11732,11537,11589
40,4,8,30,"Montana",0,3,12855,12636,12428,12379,12344,12344,12517,12722,12884,12725,12244,11884,11745
40,4,8,30,"Montana",0,4,12473,12920,12713,12536,12424,12356,12460,12612,12761,12965,12757,12383,12075
40,4,8,30,"Montana",0,5,12280,12485,12950,12816,12590,12447,12399,12625,12636,12871,12947,13046,12646
40,4,8,30,"Montana",0,6,12187,12335,12527,13017,12917,12699,12530,12539,12662,12735,12904,13132,13274
40,4,8,30,"Montana",0,7,12071,12250,12384,12736,13107,12994,12806,12660,12695,12826,12811,13124,13417
40,4,8,30,"Montana",0,8,12042,12162,12274,12456,12805,13204,13083,12864,12781,12746,12808,13038,13270
40,4,8,30,"Montana",0,9,12222,12132,12173,12426,12562,12845,13251,13199,12821,12840,12814,13036,13194
40,4,8,30,"Montana",0,10,12123,12315,12189,12254,12494,12635,12952,13346,13238,12899,13090,12988,13302
40,4,8,30,"Montana",0,11,12130,12246,12357,12316,12328,12567,12773,13126,13366,13340,13481,13308,13234
40,4,8,30,"Montana",0,12,12207,12217,12235,12424,12391,12364,12670,12809,13106,13402,13983,13704,13474
40,4,8,30,"Montana",0,13,12297,12296,12291,12361,12503,12464,12416,12772,12853,13163,13909,14229,13891
40,4,8,30,"Montana",0,14,12359,12309,12340,12336,12415,12588,12499,12499,12762,12836,13496,14090,14380
40,4,8,30,"Montana",0,15,12552,12392,12383,12428,12387,12452,12642,12554,12538,12870,13224,13758,14294
40,4,8,30,"Montana",0,16,13063,12771,12601,12631,12617,12581,12650,12824,12675,12755,13399,13488,14058
40,4,8,30,"Montana",0,17,13435,13154,12753,12717,12698,12631,12639,12660,12888,12661,13106,13557,13673
40,4,8,30,"Montana",0,18,13595,13315,12922,12672,12494,12420,12401,12375,12358,12515,12993,12916,13125
40,4,8,30,"Montana",0,19,13891,14428,14027,13808,13497,13276,13269,13212,13268,13267,14459,14017,13444
40,4,8,30,"Montana",0,20,13685,14043,14513,14206,14049,13716,13692,13634,13475,13672,14637,15236,14407
40,4,8,30,"Montana",0,21,13345,14053,14371,15028,14619,14403,14207,14194,14056,14035,14639,15382,15852
40,4,8,30,"Montana",0,22,13327,13739,14498,14902,15443,15044,14889,14658,14619,14437,14798,15431,16161
40,4,8,30,"Montana",0,23,13026,13242,13781,14484,14821,15536,15167,14995,14686,14580,14482,15169,15666
40,4,8,30,"Montana",0,24,12715,12508,12849,13386,13976,14342,15036,14751,14372,14126,13971,14394,14982
40,4,8,30,"Montana",0,25,12882,12322,12204,12716,13088,13857,14192,14751,14447,14024,13705,14012,14342
40,4,8,30,"Montana",0,26,12570,12533,12168,12209,12514,12989,13648,14148,14616,14348,13730,13827,14054
40,4,8,30,"Montana",0,27,12740,12508,12563,12261,12316,12622,13071,13911,14174,14616,13943,13995,14129
40,4,8,30,"Montana",0,28,12669,12693,12519,12692,12370,12454,12772,13332,14037,14302,14267,14369,14332
40,4,8,30,"Montana",0,29,12385,12794,12784,12652,12797,12510,12516,12964,13353,13973,14150,14726,14747
40,4,8,30,"Montana",0,30,12619,12464,12878,12967,12801,12862,12646,12729,13018,13520,14058,14668,15033
40,4,8,30,"Montana",0,31,11872,12727,12549,13045,13068,12892,13004,12901,12929,13140,13679,14428,15106
40,4,8,30,"Montana",0,32,11861,12018,12827,12746,13190,13256,13117,13178,13030,13054,13478,14185,14850
40,4,8,30,"Montana",0,33,11496,11830,12034,12968,12841,13291,13284,13223,13345,13178,13317,13859,14600
40,4,8,30,"Montana",0,34,10857,11539,11906,12172,13047,12952,13460,13500,13325,13541,13512,13794,14338
40,4,8,30,"Montana",0,35,10991,10936,11635,12058,12313,13248,13094,13697,13667,13517,13840,13988,14205
40,4,8,30,"Montana",0,36,10544,10926,10984,11710,12148,12424,13389,13279,13751,13839,13850,14237,14271
40,4,8,30,"Montana",0,37,10621,10570,11040,11081,11834,12290,12559,13563,13367,13899,14253,14154,14588
40,4,8,30,"Montana",0,38,10989,10652,10575,11105,11103,11875,12344,12642,13607,13423,14184,14538,14453
40,4,8,30,"Montana",0,39,11850,11053,10739,10690,11195,11258,12088,12536,12753,13846,13961,14570,14914
40,4,8,30,"Montana",0,40,11788,11807,11088,10693,10714,11194,11358,12137,12624,12819,13819,14252,14863
40,4,8,30,"Montana",0,41,11375,11822,11960,11095,10795,10759,11265,11556,12241,12707,13328,14183,14581
40,4,8,30,"Montana",0,42,11055,11401,11901,11963,11135,10874,10863,11389,11601,12286,12988,13536,14423
40,4,8,30,"Montana",0,43,11282,11135,11465,12082,12048,11236,10990,10983,11525,11731,12738,13270,13869
40,4,8,30,"Montana",0,44,11592,11338,11141,11546,12076,12105,11290,11071,11055,11569,11933,12879,13535
40,4,8,30,"Montana",0,45,12706,11580,11324,11178,11562,12082,12196,11321,11088,11110,11725,12096,12973
40,4,8,30,"Montana",0,46,13520,12740,11598,11368,11249,11586,12161,12262,11363,11151,11373,11961,12299
40,4,8,30,"Montana",0,47,14094,13494,12796,11575,11385,11285,11616,12259,12337,11427,11374,11509,12220
40,4,8,30,"Montana",0,48,14578,14052,13457,12774,11536,11351,11282,11690,12284,12300,11776,11583,11634
40,4,8,30,"Montana",0,49,15198,14617,14067,13508,12880,11663,11424,11398,11755,12350,12707,11975,11811
40,4,8,30,"Montana",0,50,15550,15165,14543,14039,13519,12997,11744,11465,11422,11774,12418,12875,12128
40,4,8,30,"Montana",0,51,15417,15503,15032,14476,13967,13468,12939,11752,11464,11383,11971,12549,13082
40,4,8,30,"Montana",0,52,15879,15405,15521,15080,14555,13981,13516,13026,11822,11520,11711,12232,12781
40,4,8,30,"Montana",0,53,15917,15723,15296,15395,15010,14443,13995,13489,12982,11733,11802,11798,12326
40,4,8,30,"Montana",0,54,15752,15899,15681,15318,15363,15066,14494,14076,13592,13028,12129,11945,11997
40,4,8,30,"Montana",0,55,15751,15658,15779,15644,15195,15346,15052,14554,14109,13682,13099,12296,12110
40,4,8,30,"Montana",0,56,15635,15693,15590,15786,15619,15179,15385,15126,14606,14166,13949,13242,12434
40,4,8,30,"Montana",0,57,15444,15553,15586,15554,15721,15597,15245,15411,15172,14588,14410,14091,13328
40,4,8,30,"Montana",0,58,14900,15404,15470,15523,15536,15644,15580,15296,15452,15167,14985,14488,14176
40,4,8,30,"Montana",0,59,14465,14811,15345,15378,15430,15432,15586,15544,15278,15435,15412,15148,14657
40,4,8,30,"Montana",0,60,13913,14362,14740,15227,15303,15357,15389,15625,15561,15311,15313,15476,15254
40,4,8,30,"Montana",0,61,13384,13809,14284,14706,15156,15232,15349,15363,15649,15557,15498,15521,15548
40,4,8,30,"Montana",0,62,12991,13278,13724,14177,14584,15008,15133,15286,15301,15618,15713,15587,15564
40,4,8,30,"Montana",0,63,13543,12944,13196,13656,14137,14511,14960,15149,15235,15350,15778,15849,15673
40,4,8,30,"Montana",0,64,9912,13473,12846,13115,13578,14064,14464,14856,15095,15200,15299,15791,15819
40,4,8,30,"Montana",0,65,9881,9836,13398,12776,13053,13524,13996,14406,14783,15012,15099,15243,15696
40,4,8,30,"Montana",0,66,9814,9759,9723,13294,12679,12935,13425,13890,14319,14685,14965,15092,15164
40,4,8,30,"Montana",0,67,10122,9705,9656,9635,13144,12575,12831,13350,13750,14204,14643,14894,14961
40,4,8,30,"Montana",0,68,8745,9930,9590,9535,9509,12958,12406,12672,13160,13571,14172,14522,14738
40,4,8,30,"Montana",0,69,8250,8605,9772,9438,9411,9403,12858,12299,12583,13024,13377,14106,14402
40,4,8,30,"Montana",0,70,7721,8083,8424,9579,9258,9205,9255,12662,12091,12372,12573,13156,13891
40,4,8,30,"Montana",0,71,7268,7540,7965,8234,9427,9044,9024,9098,12446,11929,12128,12418,12988
40,4,8,30,"Montana",0,72,6855,7092,7347,7797,8084,9210,8884,8860,8923,12240,11635,11939,12185
40,4,8,30,"Montana",0,73,6502,6663,6900,7131,7630,7842,8975,8693,8711,8724,12203,11383,11630
40,4,8,30,"Montana",0,74,6123,6372,6509,6735,7010,7482,7716,8850,8498,8551,8384,11897,11112
40,4,8,30,"Montana",0,75,5749,5917,6169,6320,6480,6782,7256,7495,8553,8220,7995,8076,11498
40,4,8,30,"Montana",0,76,5195,5533,5713,5954,6076,6240,6554,6989,7261,8262,7746,7737,7805
40,4,8,30,"Montana",0,77,5052,5060,5359,5534,5761,5868,6060,6363,6787,7036,7859,7534,7543
40,4,8,30,"Montana",0,78,4904,4828,4869,5152,5289,5521,5637,5852,6103,6507,6638,7520,7195
40,4,8,30,"Montana",0,79,4774,4690,4650,4728,4965,5081,5333,5437,5638,5900,6072,6362,7180
40,4,8,30,"Montana",0,80,4691,4544,4458,4392,4485,4708,4864,5028,5180,5396,5467,5757,6045
40,4,8,30,"Montana",0,81,4388,4446,4325,4244,4182,4327,4481,4622,4806,4937,5027,5179,5437
40,4,8,30,"Montana",0,82,4116,4114,4168,4023,3959,3922,4042,4206,4374,4507,4575,4672,4805
40,4,8,30,"Montana",0,83,3753,3840,3865,3910,3774,3692,3663,3741,3945,4121,4107,4248,4339
40,4,8,30,"Montana",0,84,3421,3496,3608,3590,3644,3483,3441,3440,3513,3706,3768,3803,3906
40,4,8,30,"Montana",0,85,20120,20463,20946,21380,21825,22310,22536,22565,22756,22956,22700,22748,22606
40,4,8,30,"Montana",0,999,987015,993205,1000127,1010249,1018828,1027782,1038452,1050256,1058256,1066562,1083578,1102881,1119563
40,4,8,30,"Montana",1,0,6183,6066,6179,6295,6320,6439,6413,6201,5956,5837,5754,5579,5763
40,4,8,30,"Montana",1,1,6349,6132,6083,6255,6322,6398,6564,6496,6181,5980,5792,5801,5627
40,4,8,30,"Montana",1,2,6437,6338,6172,6172,6327,6389,6415,6644,6514,6233,6011,5919,5913
40,4,8,30,"Montana",1,3,6626,6450,6313,6265,6257,6345,6451,6502,6652,6506,6263,6094,6043
40,4,8,30,"Montana",1,4,6475,6684,6504,6384,6277,6295,6404,6519,6531,6702,6557,6323,6182
40,4,8,30,"Montana",1,5,6280,6448,6712,6593,6453,6278,6331,6493,6542,6575,6661,6669,6468
40,4,8,30,"Montana",1,6,6192,6297,6486,6765,6635,6472,6332,6413,6530,6622,6636,6778,6791
40,4,8,30,"Montana",1,7,6148,6243,6329,6557,6810,6719,6578,6410,6498,6631,6630,6786,6948
40,4,8,30,"Montana",1,8,6151,6202,6271,6404,6603,6905,6751,6652,6500,6549,6633,6756,6867
40,4,8,30,"Montana",1,9,6208,6146,6173,6340,6444,6626,6920,6765,6604,6521,6582,6735,6836
40,4,8,30,"Montana",1,10,6293,6223,6161,6236,6382,6448,6679,6950,6784,6646,6672,6683,6851
40,4,8,30,"Montana",1,11,6277,6368,6260,6239,6297,6427,6516,6776,6965,6867,6962,6814,6833
40,4,8,30,"Montana",1,12,6294,6326,6366,6279,6246,6291,6455,6555,6761,6939,7244,7072,6890
40,4,8,30,"Montana",1,13,6317,6312,6341,6420,6318,6286,6345,6505,6562,6769,7228,7386,7144
40,4,8,30,"Montana",1,14,6401,6350,6316,6395,6476,6366,6317,6346,6506,6550,6960,7301,7408
40,4,8,30,"Montana",1,15,6404,6432,6373,6347,6427,6475,6419,6342,6379,6545,6778,7078,7372
40,4,8,30,"Montana",1,16,6762,6558,6567,6524,6494,6573,6633,6583,6441,6558,6886,6965,7261
40,4,8,30,"Montana",1,17,6981,6799,6574,6655,6575,6510,6583,6594,6623,6421,6743,6972,7049
