,from_city,from_country,to_city,to_country,num_flights
5964,Savannah,United States,Charlotte,United States,2
5965,Savannah,United States,Washington,United States,3
5966,Savannah,United States,Dallas-Fort Worth,United States,2
5967,Savannah,United States,Philadelphia,United States,2
5968,Santa Barbara,United States,Phoenix,United States,2
5969,San Luis Obispo,United States,Phoenix,United States,2
5970,Salisbury,United States,Charlotte,United States,2
5971,Salisbury,United States,Philadelphia,United States,2
5972,State College Pennsylvania,United States,Philadelphia,United States,2
5978,Louisville,United States,Charlotte,United States,2
5979,Louisville,United States,Washington,United States,3
5980,Louisville,United States,Dallas-Fort Worth,United States,2
5981,Louisville,United States,New York,United States,4
5982,Louisville,United States,Miami,United States,2
5983,Louisville,United States,Chicago,United States,5
5984,Louisville,United States,Philadelphia,United States,2
5987,Seattle,United States,Boston,United States,3
5988,Seattle,United States,Burbank,United States,2
5989,Seattle,United States,Charlotte,United States,2
5990,Seattle,United States,Denver,United States,6
5991,Seattle,United States,Dallas-Fort Worth,United States,3
5992,Seattle,United States,Newark,United States,3
5993,Seattle,United States,New York,United States,5
5994,Seattle,United States,Ketchikan,United States,3
5995,Seattle,United States,Los Angeles,United States,5
5996,Seattle,United States,Long Beach,United States,3
5998,Seattle,United States,Kansas City,United States,2
5999,Seattle,United States,Orlando,United States,2
6000,Seattle,United States,Miami,United States,2
6001,Seattle,United States,Oakland,United States,4
6002,Seattle,United States,Ontario,United States,2
6003,Seattle,United States,Chicago,United States,6
6005,Seattle,United States,Philadelphia,United States,3
6006,Seattle,United States,Phoenix,United States,5
6007,Seattle,United States,San Diego,United States,4
6008,Seattle,United States,San Francisco,United States,5
6009,Seattle,United States,San Jose,United States,3
6010,Seattle,United States,Sacramento,United States,4
6011,Seattle,United States,Santa Ana,United States,2
6012,Seattle,United States,St. Louis,United States,2
6014,San Francisco,United States,Charlotte,United States,2
6015,San Francisco,United States,Dallas-Fort Worth,United States,5
6018,San Francisco,United States,New York,United States,7
6019,San Francisco,United States,Los Angeles,United States,7
6021,San Francisco,United States,Miami,United States,3
6022,San Francisco,United States,Chicago,United States,7
6023,San Francisco,United States,Portland,United States,4
6024,San Francisco,United States,Philadelphia,United States,4
6025,San Francisco,United States,Phoenix,United States,4
6026,San Francisco,United States,Palm Springs,United States,4
6028,San Francisco,United States,Seattle,United States,6
6029,Springfield,United States,Dallas-Fort Worth,United States,2
6030,Springfield,United States,Chicago,United States,3
6032,Shreveport,United States,Dallas-Fort Worth,United States,2
6034,San Jose,United States,Dallas-Fort Worth,United States,2
6036,San Jose,United States,Honolulu,United States,2
6037,San Jose,United States,Kona,United States,2
6038,San Jose,United States,Los Angeles,United States,9
6039,San Jose,United States,Lihue,United States,2
6040,San Jose,United States,Kahului,United States,3
6041,San Jose,United States,Chicago,United States,3
6042,San Jose,United States,Portland,United States,3
6043,San Jose,United States,Phoenix,United States,3
6044,San Jose,United States,Seattle,United States,3
6054,San Angelo,United States,Dallas-Fort Worth,United States,2
6066,Salt Lake City,United States,Charlotte,United States,3
6067,Salt Lake City,United States,Dallas-Fort Worth,United States,3
6068,Salt Lake City,United States,Los Angeles,United States,7
6069,Salt Lake City,United States,Chicago,United States,6
6070,Salt Lake City,United States,Philadelphia,United States,3
6071,Salt Lake City,United States,Phoenix,United States,4
6073,Sacramento,United States,Charlotte,United States,2
6074,Sacramento,United States,Dallas-Fort Worth,United States,2
6075,Sacramento,United States,Los Angeles,United States,7
6076,Sacramento,United States,Kahului,United States,2
6077,Sacramento,United States,Phoenix,United States,4
6078,Sacramento,United States,Seattle,United States,5
6079,Santa Ana,United States,Dallas-Fort Worth,United States,3
6080,Santa Ana,United States,Chicago,United States,3
6081,Santa Ana,United States,Portland,United States,2
6082,Santa Ana,United States,Phoenix,United States,4
6083,Santa Ana,United States,Seattle,United States,2
6085,Wichita Falls,United States,Dallas-Fort Worth,United States,2
6086,Sarasota,United States,Charlotte,United States,2
6087,Sarasota,United States,Washington,United States,2
6090,St. Louis,United States,Charlotte,United States,2
6091,St. Louis,United States,Washington,United States,4
6092,St. Louis,United States,Dallas-Fort Worth,United States,3
6093,St. Louis,United States,Los Angeles,United States,5
6094,St. Louis,United States,New York,United States,5
6095,St. Louis,United States,Miami,United States,2
6096,St. Louis,United States,Chicago,United States,5
6097,St. Louis,United States,Philadelphia,United States,4
6098,St. Louis,United States,Phoenix,United States,3
6099,St. Louis,United States,Pittsburgh,United States,2
6100,St. Louis,United States,Seattle,United States,2
6101,Santa Rosa,United States,Los Angeles,United States,2
6102,Santa Rosa,United States,San Diego,United States,2
6108,Sioux City,United States,Chicago,United States,2
6110,Newburgh,United States,Philadelphia,United States,2
6128,Syracuse,United States,Boston,United States,2
6129,Syracuse,United States,Charlotte,United States,2
6130,Syracuse,United States,Washington,United States,3
6131,Syracuse,United States,Chicago,United States,3
6132,Syracuse,United States,Philadelphia,United States,2
6134,Tallahassee,United States,Charlotte,United States,2
6135,Tallahassee,United States,Washington,United States,2
6136,Tallahassee,United States,Dallas-Fort Worth,United States,2
6137,Tallahassee,United States,Miami,United States,2
6140,Toledo,United States,Chicago,United States,2
6141,Tampa,United States,Charlotte,United States,2
6142,Tampa,United States,Washington,United States,4
6143,Tampa,United States,Dallas-Fort Worth,United States,3
6144,Tampa,United States,New York,United States,6
6146,Tampa,United States,Miami,United States,2
6147,Tampa,United States,Chicago,United States,6
6148,Tampa,United States,Philadelphia,United States,3
6149,Tampa,United States,Phoenix,United States,4
6152,BRISTOL,United States,Charlotte,United States,2
6154,Tulsa,United States,Dallas-Fort Worth,United States,2
6155,Tulsa,United States,Miami,United States,2
6156,Tulsa,United States,Chicago,United States,4
6157,Tucson,United States,Dallas-Fort Worth,United States,2
6158,Tucson,United States,Los Angeles,United States,6
6159,Tucson,United States,Chicago,United States,4
6160,Tucson,United States,Phoenix,United States,2
6161,Traverse City,United States,Chicago,United States,3
6162,Texarkana,United States,Dallas-Fort Worth,United States,2
6166,Tyler,United States,Dallas-Fort Worth,United States,2
6167,Knoxville,United States,Charlotte,United States,2
6168,Knoxville,United States,Washington,United States,3
6169,Knoxville,United States,Dallas-Fort Worth,United States,2
6170,Knoxville,United States,New York,United States,3
6171,Knoxville,United States,Chicago,United States,3
6172,Knoxville,United States,Philadelphia,United States,2
6179,Valparaiso,United States,Charlotte,United States,2
6180,Valparaiso,United States,Washington,United States,2
6181,Valparaiso,United States,Dallas-Fort Worth,United States,2
6184,Bentonville,United States,Charlotte,United States,2
6185,Bentonville,United States,Dallas-Fort Worth,United States,2
6186,Bentonville,United States,Los Angeles,United States,2
6187,Bentonville,United States,New York,United States,2
6188,Bentonville,United States,Chicago,United States,3
6209,Yuma,United States,Phoenix,United States,2
6878,Atlanta,United States,Denver,United States,11
6923,Denver,United States,Atlanta,United States,11
6924,Denver,United States,New Orleans,United States,5
6942,Newark,United States,New Orleans,United States,5
6978,Houston,United States,New Orleans,United States,6
7014,New Orleans,United States,Denver,United States,5
7015,New Orleans,United States,Newark,United States,5
7016,New Orleans,United States,Houston,United States,6
7885,Allentown,United States,Atlanta,United States,3
7887,Albuquerque,United States,Atlanta,United States,5
7890,Albany,United States,Atlanta,United States,9
7892,Alexandria,United States,Atlanta,United States,3
7894,Bush Field,United States,Atlanta,United States,3
7926,Atlanta,United States,Allentown,United States,3
7927,Atlanta,United States,Albuquerque,United States,5
7928,Atlanta,United States,Albany,United States,8
7929,Atlanta,United States,Alexandria,United States,3
7930,Atlanta,United States,Bush Field,United States,3
7931,Atlanta,United States,Appleton,United States,3
7932,Atlanta,United States,Austin,United States,7
7933,Atlanta,United States,Asheville,United States,4
7934,Atlanta,United States,Scranton,United States,3
7935,Atlanta,United States,Windsor Locks,United States,7
7936,Atlanta,United States,Birmingham,United States,6
7937,Atlanta,United States,Bloomington,United States,3
7938,Atlanta,United States,Nashville,United States,7
7939,Atlanta,United States,Boston,United States,8
7940,Atlanta,United States,Brunswick,United States,3
7942,Atlanta,United States,Baton Rouge,United States,3
7943,Atlanta,United States,Burlington,United States,3
7944,Atlanta,United States,Buffalo,United States,4
7945,Atlanta,United States,Baltimore,United States,7
7946,Atlanta,United States,Columbia,United States,4
7947,Atlanta,United States,Akron,United States,5
7949,Atlanta,United States,Charlottesville VA,United States,3
7950,Atlanta,United States,Cleveland,United States,5
7951,Atlanta,United States,Columbus,United States,11
7952,Atlanta,United States,Colorado Springs,United States,3
7955,Atlanta,United States,Daytona Beach,United States,3
7956,Atlanta,United States,Dallas,United States,4
7957,Atlanta,United States,Dayton,United States,6
7958,Atlanta,United States,Washington,United States,16
7959,Atlanta,United States,Dothan,United States,3
7960,Atlanta,United States,Des Moines,United States,3
7961,Atlanta,United States,Detroit,United States,8
7964,Atlanta,United States,Panama City,United States,3
7965,Atlanta,United States,El Paso,United States,4
7966,Atlanta,United States,New Bern,United States,3
7967,Atlanta,United States,Newark,United States,7
7968,Atlanta,United States,Key West,United States,3
7969,Atlanta,United States,Fayetteville,United States,3
7971,Atlanta,United States,Fort Lauderdale,United States,8
7972,Atlanta,United States,Flint,United States,3
7974,Atlanta,United States,Fort Smith,United States,3
7976,Atlanta,United States,Gainesville,United States,4
7977,Atlanta,United States,Gulfport,United States,4
7978,Atlanta,United States,Green Bay,United States,3
7979,Atlanta,United States,Killeen,United States,3
7980,Atlanta,United States,Grand Rapids,United States,3
7981,Atlanta,United States,Columbus Mississippi,United States,3
7982,Atlanta,United States,White Plains,United States,3
7983,Atlanta,United States,Huntsville,United States,5
7984,Atlanta,United States,Houston,United States,15
