Week_Ending,Current_Season_Week_Ending_Label,Geography_Name,Geographic_Level,Geography_Name_Order,Geography_Label_Sort_Order,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,Month_Display_Order,MMWRWeek_Display_Order,Influenza_Season,Race_Ethnicity,Race_Ethnicity_Sort_Order,Point_Estimate,CI_HalfWidth,Lower_CI,Upper_CI,CI_Range,Season_Race,Season_Race_Sort_Order,Current_Through
03/28/2020,03/26/2022,Colorado,State,6,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6903,4.3743,64.6545,73.403,64.7-73.4,"2019-2020, Colorado, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Connecticut,State,7,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.7691,4.5813,72.3333,81.4959,72.3-81.5,"2019-2020, Connecticut, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Delaware,State,8,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6555,3.907,61.6447,69.4587,61.6-69.5,"2019-2020, Delaware, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,District of Columbia,State,9,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.7299,4.4138,68.5798,77.4074,68.6-77.4,"2019-2020, District of Columbia, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Florida,State,10,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5235,3.9025,48.4509,56.256,48.5-56.3,"2019-2020, Florida, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Georgia,State,11,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5242,3.5785,48.8432,56.0001,48.8-56.0,"2019-2020, Georgia, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Hawaii,State,12,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6158,4.0861,57.4984,65.6706,57.5-65.7,"2019-2020, Hawaii, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Idaho,State,13,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5474,6.0049,48.7321,60.742,48.7-60.7,"2019-2020, Idaho, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Illinois,State,14,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5952,2.985,56.5382,62.5081,56.5-62.5,"2019-2020, Illinois, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,City of Chicago,Local,15,2,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6285,5.0744,57.7786,67.9275,57.8-67.9,"2019-2020, City of Chicago, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Indiana,State,17,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5854,4.0545,54.4896,62.5985,54.5-62.6,"2019-2020, Indiana, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Iowa,State,18,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6475,4.5246,60.2288,69.278,60.2-69.3,"2019-2020, Iowa, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Kansas,State,19,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6426,4.4482,59.8109,68.7072,59.8-68.7,"2019-2020, Kansas, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Kentucky,State,20,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5945,4.355,55.0996,63.8096,55.1-63.8,"2019-2020, Kentucky, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Louisiana,State,21,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5756,3.4965,54.0684,61.0614,54.1-61.1,"2019-2020, Louisiana, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Maine,State,22,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.655,4.9442,60.5567,70.4452,60.6-70.4,"2019-2020, Maine, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Maryland,State,23,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.7258,3.388,69.1887,75.9647,69.2-76.0,"2019-2020, Maryland, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Massachusetts,State,24,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.7551,4.1056,71.4004,79.6115,71.4-79.6,"2019-2020, Massachusetts, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Michigan,State,25,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5328,3.4397,49.8393,56.7186,49.8-56.7,"2019-2020, Michigan, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Minnesota,State,26,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6565,4.2181,61.4276,69.8639,61.4-69.9,"2019-2020, Minnesota, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Mississippi,State,27,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.4934,3.4995,45.8377,52.8367,45.8-52.8,"2019-2020, Mississippi, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Missouri,State,28,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5902,4.0098,55.0115,63.031,55.0-63.0,"2019-2020, Missouri, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Montana,State,29,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5604,4.4246,51.6163,60.4655,51.6-60.5,"2019-2020, Montana, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Nebraska,State,30,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6708,4.7648,62.3147,71.8443,62.3-71.8,"2019-2020, Nebraska, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Nevada,State,31,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.4727,3.3746,43.8965,50.6457,43.9-50.6,"2019-2020, Nevada, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,New Hampshire,State,32,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.714,4.7109,66.6919,76.1137,66.7-76.1,"2019-2020, New Hampshire, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,New Jersey,State,33,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.7138,5.1921,66.1848,76.5689,66.2-76.6,"2019-2020, New Jersey, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,New Mexico,State,34,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6495,3.6477,61.2979,68.5933,61.3-68.6,"2019-2020, New Mexico, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,New York,State,35,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6648,3.0738,63.4044,69.552,63.4-69.6,"2019-2020, New York, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,New York City,Local,36,2,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.7217,4.1318,68.0404,76.3039,68.0-76.3,"2019-2020, New York City, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,North Carolina,State,38,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.632,4.4579,58.738,67.6539,58.7-67.7,"2019-2020, North Carolina, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,North Dakota,State,39,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6845,5.2519,63.2009,73.7048,63.2-73.7,"2019-2020, North Dakota, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Ohio,State,40,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5796,4.094,53.8623,62.0504,53.9-62.1,"2019-2020, Ohio, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Oklahoma,State,41,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5849,4.1638,54.3286,62.6563,54.3-62.7,"2019-2020, Oklahoma, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Oregon,State,42,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6003,4.0405,55.9912,64.0722,56.0-64.1,"2019-2020, Oregon, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Pennsylvania,State,43,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6755,2.9722,64.5746,70.519,64.6-70.5,"2019-2020, Pennsylvania, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Philadelphia County,Local,44,2,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6776,4.3743,63.3812,72.1299,63.4-72.1,"2019-2020, Philadelphia County, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Rhode Island,State,46,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.7869,5.5001,73.1926,84.1928,73.2-84.2,"2019-2020, Rhode Island, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,South Carolina,State,47,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6075,4.2343,56.5152,64.9838,56.5-65.0,"2019-2020, South Carolina, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,South Dakota,State,48,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6885,4.7122,64.1331,73.5575,64.1-73.6,"2019-2020, South Dakota, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Tennessee,State,49,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6231,4.2699,58.0392,66.5789,58.0-66.6,"2019-2020, Tennessee, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Texas,State,50,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6248,2.3934,60.0855,64.8723,60.1-64.9,"2019-2020, Texas, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Bexar County,Local,51,2,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6538,4.7945,60.5846,70.1736,60.6-70.2,"2019-2020, Bexar County, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,City of Houston,Local,52,2,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6729,5.1348,62.1601,72.4296,62.2-72.4,"2019-2020, City of Houston, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Utah,State,54,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5666,4.6918,51.9723,61.3559,52.0-61.4,"2019-2020, Utah, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Vermont,State,55,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.68,4.7873,63.214,72.7886,63.2-72.8,"2019-2020, Vermont, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Virginia,State,56,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6936,3.5798,65.7836,72.9431,65.8-72.9,"2019-2020, Virginia, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Washington,State,57,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6407,3.8768,60.1885,67.9422,60.2-67.9,"2019-2020, Washington, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,West Virginia,State,58,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5713,3.93,53.2001,61.0602,53.2-61.1,"2019-2020, West Virginia, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Wisconsin,State,59,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6279,4.7284,58.0603,67.5171,58.1-67.5,"2019-2020, Wisconsin, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Wyoming,State,60,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5778,5.392,52.3924,63.1763,52.4-63.2,"2019-2020, Wyoming, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Puerto Rico,State,62,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.3196,3.1916,28.7697,35.1529,28.8-35.2,"2019-2020, Puerto Rico, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Virgin Islands,State,63,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,,,,,,"2019-2020, Virgin Islands, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,Guam,State,64,1,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.5904,4.5769,54.46,63.6138,54.5-63.6,"2019-2020, Guam, Overall",3-1,06/26/2021
03/28/2020,03/26/2022,National,National,0,0,2020,13,7,March Week 4,6,27,2019-2020,Overall,1,0.6161,0.7493,60.8606,62.3592,60.9-62.4,"2019-2020, National, Overall",3-1,06/27/2020
03/28/2020,03/26/2022,National,National,0,0,2020,13,7,March Week 4,6,27,2019-2020,"Black, Non-Hispanic",3,0.5494,2.0638,52.876,57.0036,52.9-57.0,"2019-2020, National, Black, Non-Hispanic",3-3,06/27/2020
03/28/2020,03/26/2022,National,National,0,0,2020,13,7,March Week 4,6,27,2019-2020,Hispanic,4,0.6295,1.7606,61.1905,64.7116,61.2-64.7,"2019-2020, National, Hispanic",3-4,06/27/2020
03/28/2020,03/26/2022,National,National,0,0,2020,13,7,March Week 4,6,27,2019-2020,"Other, Non-Hispanic",5,0.6664,2.1807,64.4636,68.8251,64.5-68.8,"2019-2020, National, Other, Non-Hispanic",3-5,06/27/2020
03/28/2020,03/26/2022,National,National,0,0,2020,13,7,March Week 4,6,27,2019-2020,"White, Non-Hispanic",7,0.6186,0.9389,60.919,62.7967,60.9-62.8,"2019-2020, National, White, Non-Hispanic",3-7,06/27/2020
04/04/2020,04/02/2022,National,National,0,0,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6216,0.7233,61.4322,62.8787,61.4-62.9,"2019-2020, National, Overall",3-1,06/27/2020
04/04/2020,04/02/2022,Alabama,State,1,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5681,4.3787,52.4345,61.1919,52.4-61.2,"2019-2020, Alabama, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Alaska,State,2,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5531,4.1163,51.1974,59.43,51.2-59.4,"2019-2020, Alaska, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Arizona,State,3,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5558,3.9362,51.648,59.5204,51.6-59.5,"2019-2020, Arizona, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Arkansas,State,4,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6534,4.0822,61.2579,69.4223,61.3-69.4,"2019-2020, Arkansas, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,California,State,5,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6466,3.7625,60.8997,68.4246,60.9-68.4,"2019-2020, California, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Colorado,State,6,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6929,4.3233,64.9646,73.6112,65.0-73.6,"2019-2020, Colorado, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Connecticut,State,7,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.7744,4.6051,72.8361,82.0462,72.8-82.0,"2019-2020, Connecticut, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Delaware,State,8,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6771,4.1381,63.568,71.8442,63.6-71.8,"2019-2020, Delaware, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,District of Columbia,State,9,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.7356,4.1392,69.4204,77.6987,69.4-77.7,"2019-2020, District of Columbia, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Florida,State,10,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5331,3.984,49.3256,57.2936,49.3-57.3,"2019-2020, Florida, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Georgia,State,11,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5303,3.6384,49.3891,56.666,49.4-56.7,"2019-2020, Georgia, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Hawaii,State,12,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6272,4.1577,58.5639,66.8792,58.6-66.9,"2019-2020, Hawaii, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Idaho,State,13,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5484,5.9195,48.9215,60.7605,48.9-60.8,"2019-2020, Idaho, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Illinois,State,14,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6022,3.0234,57.194,63.2409,57.2-63.2,"2019-2020, Illinois, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,City of Chicago,Local,15,2,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6408,5.2105,58.8657,69.2867,58.9-69.3,"2019-2020, City of Chicago, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Indiana,State,17,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5935,4.1166,55.231,63.4642,55.2-63.5,"2019-2020, Indiana, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Iowa,State,18,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6475,4.5246,60.2288,69.278,60.2-69.3,"2019-2020, Iowa, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Kansas,State,19,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6474,4.472,60.2684,69.2124,60.3-69.2,"2019-2020, Kansas, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Kentucky,State,20,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5966,4.3625,55.2929,64.018,55.3-64.0,"2019-2020, Kentucky, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Louisiana,State,21,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5781,3.4545,54.3575,61.2665,54.4-61.3,"2019-2020, Louisiana, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Maine,State,22,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6628,4.9984,61.2836,71.2805,61.3-71.3,"2019-2020, Maine, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Maryland,State,23,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.74,3.4824,70.5159,77.4807,70.5-77.5,"2019-2020, Maryland, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Massachusetts,State,24,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.7551,4.1056,71.4004,79.6115,71.4-79.6,"2019-2020, Massachusetts, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Michigan,State,25,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5379,3.4813,50.3081,57.2707,50.3-57.3,"2019-2020, Michigan, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Minnesota,State,26,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6606,4.2515,61.8102,70.3132,61.8-70.3,"2019-2020, Minnesota, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Mississippi,State,27,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5061,3.7078,46.9053,54.3209,46.9-54.3,"2019-2020, Mississippi, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Missouri,State,28,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.593,4.0261,55.2713,63.3236,55.3-63.3,"2019-2020, Missouri, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Montana,State,29,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5681,4.4737,52.3345,61.2819,52.3-61.3,"2019-2020, Montana, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Nebraska,State,30,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.678,4.8364,62.9619,72.6348,63.0-72.6,"2019-2020, Nebraska, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Nevada,State,31,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.4791,3.4081,44.5013,51.3174,44.5-51.3,"2019-2020, Nevada, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,New Hampshire,State,32,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.7156,4.7171,66.8459,76.2802,66.8-76.3,"2019-2020, New Hampshire, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,New Jersey,State,33,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.7179,4.5674,67.2196,76.3543,67.2-76.4,"2019-2020, New Jersey, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,New Mexico,State,34,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6623,3.7437,62.4862,69.9736,62.5-70.0,"2019-2020, New Mexico, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,New York,State,35,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6752,3.1477,64.3684,70.6638,64.4-70.7,"2019-2020, New York, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,New York City,Local,36,2,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.7346,4.2348,69.2265,77.696,69.2-77.7,"2019-2020, New York City, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,North Carolina,State,38,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.632,4.4579,58.738,67.6539,58.7-67.7,"2019-2020, North Carolina, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,North Dakota,State,39,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6856,5.2541,63.3049,73.8131,63.3-73.8,"2019-2020, North Dakota, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Ohio,State,40,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5796,4.094,53.8623,62.0504,53.9-62.1,"2019-2020, Ohio, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Oklahoma,State,41,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5849,4.1638,54.3286,62.6563,54.3-62.7,"2019-2020, Oklahoma, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Oregon,State,42,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6102,4.1155,56.9032,65.1342,56.9-65.1,"2019-2020, Oregon, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Pennsylvania,State,43,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6765,2.9069,64.7404,70.5543,64.7-70.6,"2019-2020, Pennsylvania, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Philadelphia County,Local,44,2,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6954,4.6322,64.9107,74.1751,64.9-74.2,"2019-2020, Philadelphia County, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Rhode Island,State,46,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.7869,5.5001,73.1926,84.1928,73.2-84.2,"2019-2020, Rhode Island, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,South Carolina,State,47,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6075,4.2343,56.5152,64.9838,56.5-65.0,"2019-2020, South Carolina, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,South Dakota,State,48,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6961,4.837,64.7739,74.4479,64.8-74.4,"2019-2020, South Dakota, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Tennessee,State,49,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.629,4.3047,58.596,67.2054,58.6-67.2,"2019-2020, Tennessee, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Texas,State,50,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6248,2.3934,60.0855,64.8723,60.1-64.9,"2019-2020, Texas, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Bexar County,Local,51,2,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.667,4.9537,61.7492,71.6566,61.7-71.7,"2019-2020, Bexar County, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,City of Houston,Local,52,2,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6729,5.1348,62.1601,72.4296,62.2-72.4,"2019-2020, City of Houston, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Utah,State,54,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5791,4.8508,53.0546,62.7561,53.1-62.8,"2019-2020, Utah, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Vermont,State,55,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6864,4.8603,63.7811,73.5018,63.8-73.5,"2019-2020, Vermont, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Virginia,State,56,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6974,3.6043,66.1373,73.3459,66.1-73.3,"2019-2020, Virginia, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Washington,State,57,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.65,3.929,61.0712,68.9292,61.1-68.9,"2019-2020, Washington, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,West Virginia,State,58,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5713,3.93,53.2001,61.0602,53.2-61.1,"2019-2020, West Virginia, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Wisconsin,State,59,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6358,4.8546,58.7251,68.4343,58.7-68.4,"2019-2020, Wisconsin, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Wyoming,State,60,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.5851,5.4239,53.0894,63.9373,53.1-63.9,"2019-2020, Wyoming, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Puerto Rico,State,62,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.3287,3.2772,29.5936,36.1479,29.6-36.1,"2019-2020, Puerto Rico, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Virgin Islands,State,63,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,,,,,,"2019-2020, Virgin Islands, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,Guam,State,64,1,2020,14,7,April Week 1,7,28,2019-2020,Overall,1,0.6019,4.6042,55.5812,64.7895,55.6-64.8,"2019-2020, Guam, Overall",3-1,06/26/2021
04/04/2020,04/02/2022,National,National,0,0,2020,14,7,April Week 1,7,28,2019-2020,"Black, Non-Hispanic",3,0.5602,2.1295,53.8866,58.1457,53.9-58.1,"2019-2020, National, Black, Non-Hispanic",3-3,06/27/2020
04/04/2020,04/02/2022,National,National,0,0,2020,14,7,April Week 1,7,28,2019-2020,Hispanic,4,0.6378,1.6715,62.1117,65.4547,62.1-65.5,"2019-2020, National, Hispanic",3-4,06/27/2020
04/04/2020,04/02/2022,National,National,0,0,2020,14,7,April Week 1,7,28,2019-2020,"Other, Non-Hispanic",5,0.6698,2.1425,64.8419,69.1269,64.8-69.1,"2019-2020, National, Other, Non-Hispanic",3-5,06/27/2020
04/04/2020,04/02/2022,National,National,0,0,2020,14,7,April Week 1,7,28,2019-2020,"White, Non-Hispanic",7,0.6213,0.8864,61.2386,63.0115,61.2-63.0,"2019-2020, National, White, Non-Hispanic",3-7,06/27/2020
04/11/2020,04/09/2022,Alabama,State,1,1,2020,15,7,April Week 2,7,29,2019-2020,Overall,1,0.5681,4.3787,52.4345,61.1919,52.4-61.2,"2019-2020, Alabama, Overall",3-1,06/26/2021
04/11/2020,04/09/2022,Alaska,State,2,1,2020,15,7,April Week 2,7,29,2019-2020,Overall,1,0.5531,4.1163,51.1974,59.43,51.2-59.4,"2019-2020, Alaska, Overall",3-1,06/26/2021
